L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
-0.01375,0.09625,-0.06375,0.060685,-0.1325075,-0.022965001,-0.00375,-0.04625,0.1175,0.0021825,0.00061,-0.00035,1742102964.367591,user_1
0.02375,0.105,0.10875,-0.00763,0.0334325,0.0063475,0.00125,-0.0575,0.11375,-0.0010825,0.00026,0.0004725,1742102964.474612,user_1
0.05625,0.07375,0.07625,-0.0155475,0.0641025,0.019989999,-0.0075,-0.04375,0.1175,-0.002045,-0.00023,0.00023,1742103019.754275,user_2
0.0025,0.1175,-0.0875,-0.0320125,0.041305,0.0122225,-0.00125,-0.05,0.11375,-0.0007175,-0.0001825,0.0005025,1742103019.86269,user_2
-0.06375,0.11125,-0.1875,0.019745002,0.0021675,-0.0059825,-0.00375,-0.045,0.11625,-0.00091500004,-0.00032,0.0010075001,1742103019.976702,user_2
-0.1975,0.02125,0.41875,0.09163,-0.149125,-0.0121625,-0.00625,-0.04125,0.11625,0.0018,0.000305,-0.0016175,1742103020.0938618,user_2
0.0325,0.0775,0.07875,0.0013725,0.07669,0.014435001,-0.00875,-0.04125,0.11625,0.0001225,0.0001225,-0.0004125,1742103020.204636,user_2
-0.0125,0.11,-0.09625,-0.035767503,0.051009998,0.018615,-0.0025,-0.0525,0.11375,-0.0004425,-1.5e-05,0.0003825,1742103020.318659,user_2
-0.065,0.0825,-0.22375,0.02217,-0.0284725,-0.00737,-0.005,-0.0475,0.11625,-0.000107500004,1.5e-05,4.5e-05,1742103020.43399,user_2
-0.10625,-0.08375,0.42375,0.068085,-0.0697175,-0.0056925,-0.00375,-0.045,0.115,0.001115,0.00055,-0.0016775,1742103020.554394,user_2
