L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
0.00875,0.00125,0.12125,-0.0010525,0.00032,0.0023800002,-0.145,0.0375,0.08625,-0.0484775,-0.015335,-0.0797575,1742092336.48812,user_1
0.01875,0.0075,0.12125,-0.000625,-0.000275,-0.0007175,-0.10125,-0.0175,0.05,0.046354998,0.0181125,0.052169997,1742092336.602367,user_1
0.00875,-0.0075,0.12125,0.00177,0.0,-0.0010825,0.03625,0.04875,0.0975,0.00467,0.0199275,0.037415,1742092336.7251258,user_1
0.015,0.0,0.1225,0.00048750002,1.5e-05,-0.0007325,0.135,0.0875,0.06875,0.008850001,0.02382,0.013854999,1742092336.8300722,user_1
0.01625,-0.005,0.12125,-0.00026,0.0001225,0.0004275,0.175,0.07,0.07625,0.002655,0.009140001,-0.0047,1742092336.943216,user_1
0.01875,0.0,0.1225,-0.0012975,-6e-05,0.00058,0.12125,0.115,-0.005,-0.03122,-0.026475001,-0.0611875,1742092337.060998,user_1
0.0225,-0.00625,0.1225,-0.0005025,-0.00029,-0.0024100002,-0.23,-0.0425,0.38375,-0.011445,-0.0080875,-0.002045,1742092337.171413,user_1
0.01,-0.00125,0.12375,0.002395,0.00116,-0.00048750002,-0.0525,0.0025,0.10625,0.04625,0.001115,0.0561525,1742092337.287842,user_1
0.01875,0.0,0.12125,0.000107500004,0.0,-4.5e-05,0.13375,0.0725,0.07625,0.00264,0.026672501,0.031875,1742092337.4021811,user_1
0.01375,-0.00625,0.1225,0.000365,1.5e-05,3e-05,0.15375,0.05625,0.08125,-0.004485,0.0089875,-0.00647,1742092337.521922,user_1
0.01625,-0.0025,0.1225,-0.00116,-0.00023,0.00016750001,0.16875,0.11,0.0175,-0.0086375,-0.018477501,-0.048905,1742092337.626244,user_1
0.02125,-0.01,0.1225,0.001525,1.5e-05,-0.0028375,-0.32875,0.04,0.5,-0.103135005,-0.0496975,-0.015305,1742092337.7458198,user_1
0.0125,0.0075,0.12375,0.0027474998,0.0012825,7.75e-05,0.03125,0.10375,0.14125,0.067504995,-0.018280001,0.0360425,1742092337.8539252,user_1
0.0225,-0.00125,0.12125,9.25e-05,0.0002125,0.000565,0.06125,0.01875,0.095,0.0001975,0.033065,0.022582501,1742092337.967024,user_1
0.01375,-0.0075,0.1225,0.0008075,0.000305,-6e-05,0.1725,0.03875,0.0725,0.0040275003,0.0036324998,0.0083775,1742092338.082135,user_1
0.0175,0.00125,0.1225,-0.002395,-0.0006875,0.0001975,0.20875,0.08875,0.0425,-0.0079499995,-0.0195475,-0.030227501,1742092338.204572,user_1
0.01125,0.0,0.1225,0.00048750002,-0.0003975,-0.0010675,-0.31875,0.05125,0.18875,-0.1328575,-0.038650002,-0.057525,1742092338.308745,user_1
0.0175,0.00625,0.12375,0.0018300001,0.00079250004,3e-05,0.025,0.18625,0.13,0.06401,-0.0225675,0.0448925,1742092338.422519,user_1
0.015,0.00125,0.1225,3e-05,0.0001225,0.0014500001,0.06625,0.02625,0.09,0.01497,0.0382375,0.02568,1742092338.5428522,user_1
0.01125,-0.0025,0.1225,0.00061,0.0001375,0.0002125,0.15375,0.00875,0.055,-0.00801,0.0113825,0.0074625,1742092338.6480289,user_1
0.0175,0.00125,0.1225,-0.000885,4.5e-05,0.0004275,0.18375,0.0825,0.0575,-0.0057675,-0.017975,-0.0192875,1742092338.7667909,user_1
0.01,0.0025,0.1225,-0.0010075001,0.0004725,0.0030975002,-0.165,0.11,0.04125,-0.07518,-0.0233925,-0.105652496,1742092338.881299,user_1
0.02,0.015,0.12125,-0.001235,-0.00058,-0.00116,-0.035,0.05625,0.01625,0.0107425,0.0122375,0.0451825,1742092338.9872158,user_1
0.00625,-0.00625,0.12125,0.002075,-1.5e-05,-0.000107500004,0.03875,-0.00375,0.125,0.01329,0.0057675,0.02983,1742092339.102145,user_1
0.015,0.005,0.1225,0.0007175,0.000107500004,-0.0001975,0.1225,0.01125,0.085,-0.000855,0.02176,0.015105,1742092339.225321,user_1
0.01625,0.00125,0.1225,-0.00029,0.0001225,0.0006725,0.1425,0.01625,0.06625,-0.000945,0.00583,0.0061350004,1742092339.32947,user_1
0.0175,-0.0,0.1225,-0.00116,0.0009625,0.0015875,0.12125,0.1325,0.08,-0.025360001,-0.034544997,-0.061555002,1742092339.44187,user_1
0.025,-0.005,0.12375,-0.0015875,-0.0015875,-0.003005,-0.17875,0.055,0.355,0.06134,0.003525,0.0081325,1742092339.561834,user_1
0.00875,-0.00125,0.1225,0.001175,9.25e-05,-0.00113,-0.03375,0.03,0.08625,0.05751,-0.0022125002,0.047927503,1742092339.6691258,user_1
0.02,0.0025,0.12125,-0.00029,-0.000107500004,0.00045750002,0.10125,0.05375,0.0575,0.000107500004,0.027985001,0.031295,1742092339.787918,user_1
0.0125,-0.00375,0.1225,0.0003975,0.0003975,0.0003975,0.13625,0.00625,0.09625,-0.002365,0.002395,-0.0007325,1742092339.901908,user_1
0.015,-0.0,0.1225,9.25e-05,0.000305,0.0001825,0.19125,0.10625,0.085,0.0116875,-0.020584999,-0.0125575,1742092340.0110762,user_1
0.00875,0.0075,0.1225,-0.00026,0.000275,0.0016325001,-0.2575,0.0275,0.12375,-0.1139525,0.000825,-0.09848,1742092340.124066,user_1
0.02,0.01,0.12,0.00035,-0.00016750001,-0.0010825,-0.10125,0.065,0.0575,0.0301975,-0.012604999,0.065995,1742092340.246451,user_1
0.01,-0.0025,0.1225,0.0001525,-0.0004275,-0.0002125,0.04625,0.07,0.11625,-0.00499,0.0187675,0.045365002,1742092340.351272,user_1
0.01375,0.00125,0.12125,0.0010075001,-4.5e-05,4.5e-05,0.16375,0.07625,0.0575,-0.0060425,0.026672501,-0.0049125,1742092340.465152,user_1
0.0025,-0.00125,0.125,-0.0001975,-0.0028525,-0.0018300001,0.05625,0.045,0.0725,-0.00502,-0.020537501,-0.0139325,1742093459.92877,user_2
-0.00875,-0.005,0.1275,-0.001435,0.0002125,0.00033500002,-0.1675,-0.02375,0.18125,-0.0219125,-0.021317499,-0.0172875,1742093460.041215,user_2
-0.005,-0.0025,0.1225,-0.0013125,-0.0006725,-0.0001375,-0.01,0.0275,0.11125,0.0207675,0.007935,0.0257875,1742093460.1544142,user_2
-0.0075,-0.01125,0.1225,6e-05,-0.0002125,-0.000565,0.14125,0.0425,0.1175,0.00079250004,-0.000365,-0.000855,1742093460.266392,user_2
-0.005,-0.00125,0.12125,-0.002305,0.0003975,4.5e-05,0.12,0.01875,0.09125,-0.004105,0.0108025,-0.0025475,1742093460.381482,user_2
-0.0025,-0.00375,0.12375,0.0039975,-0.00055,-0.00058,0.05375,0.0375,0.08,0.0010225,-0.0196225,-0.0204625,1742093460.501767,user_2
-0.0125,0.00875,0.1275,-0.0036925,0.001465,0.00328,-0.15625,-0.0125,0.2,-0.0314175,-0.0137775,-0.0177775,1742093460.608087,user_2
0.00375,-0.00625,0.125,0.0022274998,-0.0009625,-0.00142,-0.0675,0.02125,0.11375,0.0269475,0.0125725,0.0399025,1742093460.728417,user_2
-0.00875,-0.00625,0.1225,0.001145,-0.00023,-0.00033500002,0.1075,0.05875,0.1,0.0111225005,0.005355,0.012604999,1742093460.843713,user_2
-0.0025,-0.005,0.1225,-0.00058,0.000825,0.00055,0.14625,0.0525,0.09875,-0.0033725,0.0057075,0.0001525,1742093460.9502752,user_2
-0.00125,0.00375,0.1225,0.0001975,0.00052,0.000625,0.15875,0.055,0.06125,-0.0046075,-0.0128475,-0.017745001,1742093461.064236,user_2
-0.00625,-0.005,0.13875,-0.0016925,0.00084,0.0030525,-0.2575,-0.0475,0.185,-0.079255,-0.0372775,-0.0525675,1742093461.186804,user_2
0.00625,0.01,0.115,0.002105,-0.00087,-0.001465,-0.05875,0.09375,0.0775,0.0069125,-0.008865,0.0602425,1742093461.300252,user_2
-0.005,-0.00375,0.1175,9.25e-05,0.0,-3e-05,0.07375,0.0375,0.12375,-0.0121450005,0.00052,0.020860001,1742093461.40628,user_2
-0.0025,-0.00125,0.125,0.0014500001,-0.0003975,-0.000655,0.13125,0.05375,0.10625,-0.0048525,0.0033575,-0.0029449998,1742093461.5213969,user_2
-0.0025,-0.005,0.12375,3e-05,-0.000275,0.00058,0.12625,0.0775,0.07375,0.0039975,-0.0045324997,-0.0164175,1742093461.634254,user_2
-0.00375,0.0,0.1325,-0.0003825,0.0016325001,0.0007775,-0.22,-0.0075,0.12625,-0.05861,-0.018860001,-0.07608,1742093461.7487931,user_2
0.00625,-0.0,0.1125,0.000855,-0.0015575,-0.0019525,-0.0875,0.06,0.0775,0.02272,0.01114,0.0605925,1742093461.8622952,user_2
