L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
0.025,-0.00125,0.095,0.0119025,0.022950001,0.0010825,0.02625,-0.03375,0.1,0.0028675,0.0337825,0.0019225,1742092767.908433,user_1
0.0425,-0.01375,0.06375,-0.0040749996,0.003845,-0.004365,0.04625,-0.02125,0.08,0.0030975002,0.0065,0.0022274998,1742092768.0179489,user_1
0.01875,-0.01,0.0625,-0.01773,-0.070725,0.002305,0.0375,-0.02375,0.08875,-0.0044549997,-0.03093,-0.0039224997,1742092768.131938,user_1
0.00125,0.02375,0.15875,-0.0454875,0.025604999,-0.010314999,-0.07,0.05,0.2275,-0.0275275,0.0239725,0.002915,1742092768.2481432,user_1
0.02,-0.00375,0.105,0.005065,0.029709999,-0.0010075001,0.00625,0.00375,0.13,4.5e-05,0.0429525,0.0007625,1742092768.359824,user_1
0.03875,-0.0175,0.065,-0.0002125,0.01027,0.0003975,0.03375,-0.02,0.08875,0.0051125004,0.0196375,0.00496,1742092768.4736829,user_1
0.0325,-0.015,0.06875,-0.01567,-0.0243375,-0.00026,0.04375,-0.01125,0.07125,0.0001225,-0.015702501,-0.0023800002,1742092768.5888371,user_1
-0.09125,-0.11875,0.19375,0.019195,0.046615,0.009430001,-0.04875,-0.055,0.25625,0.013505,-0.051512502,0.00232,1742092768.7085,user_1
-0.0025,-0.02375,0.12,0.00978,0.0495,0.0055075004,0.005,-0.0075,0.15,-0.002045,0.044602502,-0.000825,1742092768.8157609,user_1
0.035,-0.01125,0.07625,0.007005,0.0195,-0.00357,0.045,-0.02,0.075,-0.0009,0.018934999,0.00435,1742092768.92968,user_1
0.04,-0.02375,0.075,-0.008117501,-0.021514999,-0.0016175,0.05375,-0.025,0.07875,-0.0004125,-0.00882,-0.002685,1742092769.048627,user_1
-0.11625,0.06625,0.26625,-0.0396425,-0.108260006,0.0001375,0.015,0.0,0.1,-0.0063024997,-0.101059996,-0.009705,1742092769.157842,user_1
